Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
661,Entry long,2022-05-25 15:30,Normal,19.14,428198,8195709.72,282610.7,3.45,0,282610.7,3.45,-244072.86,-2.98,8468335,84683.35,5
662,Exit long,2022-05-27 15:30,Normal,22.91,395629,8478329.47,585530.94,6.91,0,585530.94,6.91,-90994.67,-1.07,9053866,90538.66,6
662,Entry long,2022-05-26 16:30,Normal,21.43,395629,8478329.47,585530.94,6.91,0,585530.94,6.91,-90994.67,-1.07,9053866,90538.66,6
663,Exit long,2022-06-02 20:30,Normal,25.27,371013,9063847.59,311650.9,3.44,0,311650.9,3.44,-81622.86,-0.90,9365517,93655.17,4
663,Entry long,2022-06-02 16:30,Normal,24.43,371013,9063847.59,311650.9,3.44,0,311650.9,3.44,-81622.86,-0.90,9365517,93655.17,4
664,Exit long,2022-06-09 15:30,Normal,21.69,398111,9375514.05,-740486.44,-7.90,0,183131.06,1.95,-740486.44,-7.90,8625030,86250.30,11
664,Entry long,2022-06-07 18:30,Normal,23.55,398111,9375514.05,-740486.44,-7.90,0,183131.06,1.95,-740486.44,-7.90,8625030,86250.30,11
665,Exit long,2022-06-10 19:30,Normal,19.06,468531,8635026.33,295174.53,3.42,0,295174.53,3.42,-46853.1,-0.54,8920205,89202.05,2
665,Entry long,2022-06-10 17:30,Normal,18.43,468531,8635026.33,295174.53,3.42,0,295174.53,3.42,-46853.1,-0.54,8920205,89202.05,2
666,Exit long,2022-06-15 15:30,Normal,16.09,573920,8930195.2,304177.6,3.41,0,304177.6,3.41,-453396.8,-5.08,9224382,92243.82,11
666,Entry long,2022-06-13 18:30,Normal,15.56,573920,8930195.2,304177.6,3.41,0,304177.6,3.41,-453396.8,-5.08,9224382,92243.82,11
667,Exit long,2022-06-17 15:30,Normal,13.59,702768,9234371.52,316245.6,3.42,0,316245.6,3.42,-21083.04,-0.23,9540628,95406.28,1
667,Entry long,2022-06-16 21:30,Normal,13.14,702768,9234371.52,316245.6,3.42,0,316245.6,3.42,-21083.04,-0.23,9540628,95406.28,1
668,Exit long,2022-06-23 15:30,Normal,13.52,651919,9550613.35,-736668.5,-7.71,0,71711.09,0.75,-736668.5,-7.71,8803959,88039.59,13
668,Entry long,2022-06-21 16:30,Normal,14.65,651919,9550613.35,-736668.5,-7.71,0,71711.09,0.75,-736668.5,-7.71,8803959,88039.59,13
669,Exit long,2022-06-27 15:30,Normal,15.84,586034,8813951.36,468827.2,5.32,0,468827.2,5.32,-58603.4,-0.66,9272787,92727.87,6
669,Entry long,2022-06-24 16:30,Normal,15.04,586034,8813951.36,468827.2,5.32,0,468827.2,5.32,-58603.4,-0.66,9272787,92727.87,6
670,Exit long,2022-07-01 15:30,Normal,11.99,707529,9282780.48,-799507.75,-8.61,0,134430.52,1.45,-799507.75,-8.61,8473279,84732.79,4
670,Entry long,2022-06-30 18:30,Normal,13.12,707529,9282780.48,-799507.75,-8.61,0,134430.52,1.45,-799507.75,-8.61,8473279,84732.79,4
671,Exit long,2022-07-05 20:30,Normal,11.35,773316,8483276.52,293860.1,3.46,0,293860.1,3.46,-185595.84,-2.19,8767139,87671.39,3
671,Entry long,2022-07-05 17:30,Normal,10.97,773316,8483276.52,293860.1,3.46,0,293860.1,3.46,-185595.84,-2.19,8767139,87671.39,3
672,Exit long,2022-07-06 19:30,Normal,11.89,763229,8777133.5,297659.3,3.39,0,297659.3,3.39,-83955.19,-0.96,9064798,90647.98,3
672,Entry long,2022-07-06 16:30,Normal,11.5,763229,8777133.5,297659.3,3.39,0,297659.3,3.39,-83955.19,-0.96,9064798,90647.98,3
673,Exit long,2022-07-07 19:30,Normal,13.43,699137,9074798.26,314611.66,3.47,0,314611.66,3.47,-48939.59,-0.54,9379410,93794.10,3
673,Entry long,2022-07-07 16:30,Normal,12.98,699137,9074798.26,314611.66,3.47,0,314611.66,3.47,-48939.59,-0.54,9379410,93794.10,3
674,Exit long,2022-07-13 15:30,Normal,11.88,722262,9389406,-808933.44,-8.62,0,43335.72,0.46,-808933.44,-8.62,8570477,85704.77,6
674,Entry long,2022-07-12 16:30,Normal,13,722262,9389406,-808933.44,-8.62,0,43335.72,0.46,-808933.44,-8.62,8570477,85704.77,6
675,Exit long,2022-07-15 21:30,Normal,14.67,605111,8580473.98,296504.38,3.46,0,296504.38,3.46,-169431.08,-1.97,8866981,88669.81,6
675,Entry long,2022-07-15 15:30,Normal,14.18,605111,8580473.98,296504.38,3.46,0,296504.38,3.46,-169431.08,-1.97,8866981,88669.81,6
676,Exit long,2022-07-18 17:30,Normal,15.71,584396,8876975.24,303885.9,3.42,0,303885.9,3.42,-17531.88,-0.20,9170867,91708.67,2
676,Entry long,2022-07-18 15:30,Normal,15.19,584396,8876975.24,303885.9,3.42,0,303885.9,3.42,-17531.88,-0.20,9170867,91708.67,2
677,Exit long,2022-07-20 15:30,Normal,17.05,557091,9180859.68,317541.88,3.46,0,317541.88,3.46,-239549.12,-2.61,9488409,94884.09,1
677,Entry long,2022-07-19 21:30,Normal,16.48,557091,9180859.68,317541.88,3.46,0,317541.88,3.46,-239549.12,-2.61,9488409,94884.09,1
678,Exit long,2022-07-27 15:30,Normal,17.38,565381,9498400.8,327920.97,3.45,0,327920.97,3.45,-565381,-5.95,9816330,98163.30,8
678,Entry long,2022-07-25 21:30,Normal,16.8,565381,9498400.8,327920.97,3.45,0,327920.97,3.45,-565381,-5.95,9816330,98163.30,8
679,Exit long,2022-07-29 18:30,Normal,19,534911,9826315.07,336993.94,3.43,0,336993.94,3.43,-299550.16,-3.05,10153324,101533.24,8
679,Entry long,2022-07-28 17:30,Normal,18.37,534911,9826315.07,336993.94,3.43,0,336993.94,3.43,-299550.16,-3.05,10153324,101533.24,8
680,Exit long,2022-08-03 18:30,Normal,20.41,515120,10163317.6,350281.6,3.45,0,350281.6,3.45,-592388,-5.83,10503605,105036.05,16
680,Entry long,2022-08-01 16:30,Normal,19.73,515120,10163317.6,350281.6,3.45,0,350281.6,3.45,-592388,-5.83,10503605,105036.05,16
681,Exit long,2022-08-08 17:30,Normal,19.47,498275,10513602.5,-812188.25,-7.73,0,264085.75,2.51,-812188.25,-7.73,9691417,96914.17,16
681,Entry long,2022-08-04 15:30,Normal,21.1,498275,10513602.5,-812188.25,-7.73,0,264085.75,2.51,-812188.25,-7.73,9691417,96914.17,16
682,Exit long,2022-08-10 15:30,Normal,18.54,565021,9701410.57,774078.75,7.98,0,774078.75,7.98,0,0.00,10465496,104654.96,1
682,Entry long,2022-08-09 21:30,Normal,17.17,565021,9701410.57,774078.75,7.98,0,774078.75,7.98,0,0.00,10465496,104654.96,1
683,Exit long,2022-08-12 16:30,Normal,20.62,525614,10475487.02,362673.66,3.46,0,362673.66,3.46,-415235.06,-3.96,10828169,108281.69,7
683,Entry long,2022-08-11 16:30,Normal,19.93,525614,10475487.02,362673.66,3.46,0,362673.66,3.46,-415235.06,-3.96,10828169,108281.69,7
684,Exit long,2022-08-17 15:30,Normal,19.37,516349,10838165.51,-836485.4,-7.72,0,185885.64,1.72,-836485.4,-7.72,9991684,99916.84,11
684,Entry long,2022-08-15 18:30,Normal,20.99,516349,10838165.51,-836485.4,-7.72,0,185885.64,1.72,-836485.4,-7.72,9991684,99916.84,11
685,Exit long,2022-08-18 16:30,Normal,20.48,505135,10001673,343491.8,3.43,0,343491.8,3.43,-50513.5,-0.51,10335176,103351.76,1
685,Entry long,2022-08-18 15:30,Normal,19.8,505135,10001673,343491.8,3.43,0,343491.8,3.43,-50513.5,-0.51,10335176,103351.76,1
686,Exit long,2022-08-25 15:30,Normal,17.8,601114,10345171.94,354657.25,3.43,0,354657.25,3.43,-541002.6,-5.23,10689833,106898.33,14
686,Entry long,2022-08-23 15:30,Normal,17.21,601114,10345171.94,354657.25,3.43,0,354657.25,3.43,-541002.6,-5.23,10689833,106898.33,14
687,Exit long,2022-09-01 15:30,Normal,12.66,759391,10699819.19,-1085929.1,-10.15,0,144284.3,1.35,-1085929.1,-10.15,9603904,96039.04,8
687,Entry long,2022-08-30 21:30,Normal,14.09,759391,10699819.19,-1085929.1,-10.15,0,144284.3,1.35,-1085929.1,-10.15,9603904,96039.04,8
688,Exit long,2022-09-02 19:30,Normal,12.38,716920,9613897.2,-738427.6,-7.68,0,236583.6,2.46,-738427.6,-7.68,8865476,88654.76,4
688,Entry long,2022-09-02 15:30,Normal,13.41,716920,9613897.2,-738427.6,-7.68,0,236583.6,2.46,-738427.6,-7.68,8865476,88654.76,4
689,Exit long,2022-09-07 20:30,Normal,12.76,719244,8875470.96,302082.47,3.40,0,302082.47,3.40,-122271.48,-1.38,9167559,91675.59,4
689,Entry long,2022-09-07 16:30,Normal,12.34,719244,8875470.96,302082.47,3.40,0,302082.47,3.40,-122271.48,-1.38,9167559,91675.59,4
690,Exit long,2022-09-09 15:30,Normal,13.86,689005,9177546.6,372062.7,4.05,0,372062.7,4.05,-496083.6,-5.41,9539622,95396.22,6
690,Entry long,2022-09-08 16:30,Normal,13.32,689005,9177546.6,372062.7,4.05,0,372062.7,4.05,-496083.6,-5.41,9539622,95396.22,6
691,Exit long,2022-09-13 15:30,Normal,12.81,658594,9549613,-1113023.9,-11.66,0,46101.58,0.48,-1113023.9,-11.66,8426598,84265.98,7
691,Entry long,2022-09-12 15:30,Normal,14.5,658594,9549613,-1113023.9,-11.66,0,46101.58,0.48,-1113023.9,-11.66,8426598,84265.98,7
692,Exit long,2022-09-16 15:30,Normal,11.15,696088,8436586.56,-675205.4,-8.00,0,174022,2.06,-675205.4,-8.00,7751392.5,77513.92,13
692,Entry long,2022-09-14 16:30,Normal,12.12,696088,8436586.56,-675205.4,-8.00,0,174022,2.06,-675205.4,-8.00,7751392.5,77513.92,13
693,Exit long,2022-09-21 20:30,Normal,12.24,656077,7761390.91,268991.56,3.47,0,268991.56,3.47,-446132.38,-5.75,8020384,80203.84,19
693,Entry long,2022-09-19 15:30,Normal,11.83,656077,7761390.91,268991.56,3.47,0,268991.56,3.47,-446132.38,-5.75,8020384,80203.84,19
694,Exit long,2022-09-26 15:30,Normal,10.07,825322,8030383.06,280609.47,3.49,0,280609.47,3.49,-90785.42,-1.13,8300993.5,83009.94,1
694,Entry long,2022-09-23 21:30,Normal,9.73,825322,8030383.06,280609.47,3.49,0,280609.47,3.49,-90785.42,-1.13,8300993.5,83009.94,1
695,Exit long,2022-09-28 17:30,Normal,9.89,869350,8310986,286885.5,3.45,0,286885.5,3.45,-347740,-4.18,8587879,85878.79,8
695,Entry long,2022-09-27 16:30,Normal,9.56,869350,8310986,286885.5,3.45,0,286885.5,3.45,-347740,-4.18,8587879,85878.79,8
696,Exit long,2022-09-30 16:30,Normal,9.32,954259,8597873.59,295820.28,3.44,0,295820.28,3.44,-324448.06,-3.77,8883699,88836.99,2
696,Entry long,2022-09-29 21:30,Normal,9.01,954259,8597873.59,295820.28,3.44,0,295820.28,3.44,-324448.06,-3.77,8883699,88836.99,2
697,Exit long,2022-10-04 15:30,Normal,10.34,934212,8893698.24,766053.8,8.61,0,766053.8,8.61,-214868.77,-2.42,9649753,96497.53,6
697,Entry long,2022-10-03 16:30,Normal,9.52,934212,8893698.24,766053.8,8.61,0,766053.8,8.61,-214868.77,-2.42,9649753,96497.53,6
698,Exit long,2022-10-06 15:30,Normal,11.4,876565,9659746.3,333094.7,3.45,0,333094.7,3.45,-78890.85,-0.82,9982848,99828.48,4
698,Entry long,2022-10-05 18:30,Normal,11.02,876565,9659746.3,333094.7,3.45,0,333094.7,3.45,-78890.85,-0.82,9982848,99828.48,4
699,Exit long,2022-10-11 15:30,Normal,7.35,1253807,9992841.79,-777360.3,-7.78,0,300913.7,3.01,-777360.3,-7.78,9205487,92054.87,3
699,Entry long,2022-10-10 19:30,Normal,7.97,1253807,9992841.79,-777360.3,-7.78,0,300913.7,3.01,-777360.3,-7.78,9205487,92054.87,3
700,Exit long,2022-10-13 15:30,Normal,6.3,1272857,9215484.68,-1196485.6,-12.98,0,63642.85,0.69,-1196485.6,-12.98,8009002,80090.02,4
700,Entry long,2022-10-12 18:30,Normal,7.24,1272857,9215484.68,-1196485.6,-12.98,0,63642.85,0.69,-1196485.6,-12.98,8009002,80090.02,4
701,Exit long,2022-10-18 15:30,Normal,7.84,1110665,8019001.3,688612.3,8.59,0,688612.3,8.59,-144386.45,-1.80,8697614,86976.14,6
701,Entry long,2022-10-17 16:30,Normal,7.22,1110665,8019001.3,688612.3,8.59,0,688612.3,8.59,-144386.45,-1.80,8697614,86976.14,6
702,Exit long,2022-10-20 15:30,Normal,7.84,1148761,8707608.38,298677.88,3.43,0,298677.88,3.43,-505454.84,-5.80,8996292,89962.92,7
702,Entry long,2022-10-19 15:30,Normal,7.58,1148761,8707608.38,298677.88,3.43,0,298677.88,3.43,-505454.84,-5.80,8996292,89962.92,7
703,Exit long,2022-10-21 17:30,Normal,8.12,1148761,9006286.24,321653.1,3.57,0,321653.1,3.57,0,0.00,9317945,93179.45,1
703,Entry long,2022-10-21 16:30,Normal,7.84,1148761,9006286.24,321653.1,3.57,0,321653.1,3.57,0,0.00,9317945,93179.45,1
704,Exit long,2022-10-25 15:30,Normal,8.71,1109149,9327943.09,332744.7,3.57,0,332744.7,3.57,-177463.84,-1.90,9650690,96506.90,5
704,Entry long,2022-10-24 17:30,Normal,8.41,1109149,9327943.09,332744.7,3.57,0,332744.7,3.57,-177463.84,-1.90,9650690,96506.90,5
705,Exit long,2022-10-28 16:30,Normal,9.03,1106608,9660687.84,331982.4,3.44,0,331982.4,3.44,-77462.56,-0.80,9982672,99826.72,1
705,Entry long,2022-10-28 15:30,Normal,8.73,1106608,9660687.84,331982.4,3.44,0,331982.4,3.44,-77462.56,-0.80,9982672,99826.72,1
706,Exit long,2022-11-02 18:30,Normal,9.27,1115253,9992666.88,345728.44,3.46,0,345728.44,3.46,-178440.48,-1.79,10328401,103284.01,11
706,Entry long,2022-11-01 14:30,Normal,8.96,1115253,9992666.88,345728.44,3.46,0,345728.44,3.46,-178440.48,-1.79,10328401,103284.01,11
707,Exit long,2022-11-08 15:30,Normal,9.85,1104529,10338391.44,541219.2,5.24,0,541219.2,5.24,0,0.00,10869620,108696.20,1
707,Entry long,2022-11-07 21:30,Normal,9.36,1104529,10338391.44,541219.2,5.24,0,541219.2,5.24,0,0.00,10869620,108696.20,1
708,Exit long,2022-11-10 20:30,Normal,11.56,974003,10879613.51,379861.16,3.49,0,379861.16,3.49,-107140.33,-0.98,11249481,112494.81,3
708,Entry long,2022-11-10 17:30,Normal,11.17,974003,10879613.51,379861.16,3.49,0,379861.16,3.49,-107140.33,-0.98,11249481,112494.81,3
709,Exit long,2022-11-18 15:30,Normal,12.67,927469,11259473.66,491558.56,4.37,0,491558.56,4.37,-287515.38,-2.55,11741039,117410.39,4
709,Entry long,2022-11-17 18:30,Normal,12.14,927469,11259473.66,491558.56,4.37,0,491558.56,4.37,-287515.38,-2.55,11741039,117410.39,4
710,Exit long,2022-11-22 16:30,Normal,12.01,1012148,11751038.28,404859.2,3.45,0,404859.2,3.45,-50607.4,-0.43,12145899,121458.99,4
710,Entry long,2022-11-21 19:30,Normal,11.61,1012148,11751038.28,404859.2,3.45,0,404859.2,3.45,-50607.4,-0.43,12145899,121458.99,4
711,Exit long,2022-11-30 19:30,Normal,12.2,1030160,12155888,412064,3.39,0,412064,3.39,-607794.4,-5.00,12557963,125579.63,11
711,Entry long,2022-11-29 15:30,Normal,11.8,1030160,12155888,412064,3.39,0,412064,3.39,-607794.4,-5.00,12557963,125579.63,11
712,Exit long,2022-12-06 15:30,Normal,11.72,988824,12567953.04,-978935.75,-7.79,0,108770.64,0.87,-978935.75,-7.79,11579027,115790.27,8
712,Entry long,2022-12-02 21:30,Normal,12.71,988824,12567953.04,-978935.75,-7.79,0,108770.64,0.87,-978935.75,-7.79,11579027,115790.27,8
713,Exit long,2022-12-08 15:30,Normal,11.72,1022862,11589026.46,398916.2,3.44,0,398916.2,3.44,-163657.92,-1.41,11977943,119779.43,7
713,Entry long,2022-12-07 15:30,Normal,11.33,1022862,11589026.46,398916.2,3.44,0,398916.2,3.44,-163657.92,-1.41,11977943,119779.43,7
714,Exit long,2022-12-13 15:30,Normal,14.34,970683,11987935.05,1931659.1,16.11,0,1931659.1,16.11,-679478.1,-5.67,13909602,139096.02,14
714,Entry long,2022-12-09 15:30,Normal,12.35,970683,11987935.05,1931659.1,16.11,0,1931659.1,16.11,-679478.1,-5.67,13909602,139096.02,14
715,Exit long,2022-12-14 20:30,Normal,12.5,1028035,13919593.9,-1069156.4,-7.68,0,41121.4,0.30,-1069156.4,-7.68,12840446,128404.46,5
715,Entry long,2022-12-14 15:30,Normal,13.54,1028035,13919593.9,-1069156.4,-7.68,0,41121.4,0.30,-1069156.4,-7.68,12840446,128404.46,5
716,Exit long,2022-12-21 19:30,Normal,11.01,1206614,12850439.1,434381.03,3.38,0,434381.03,3.38,-844629.8,-6.57,13274827,132748.27,21
716,Entry long,2022-12-16 19:30,Normal,10.65,1206614,12850439.1,434381.03,3.38,0,434381.03,3.38,-844629.8,-6.57,13274827,132748.27,21
717,Exit long,2022-12-29 15:30,Normal,9.08,1514803,13284822.31,469588.94,3.53,0,469588.94,3.53,-318108.62,-2.39,13744416,137444.16,4
717,Entry long,2022-12-28 18:30,Normal,8.77,1514803,13284822.31,469588.94,3.53,0,469588.94,3.53,-318108.62,-2.39,13744416,137444.16,4
718,Exit long,2023-01-03 15:30,Normal,9.94,1450887,13754408.76,667408,4.85,0,667408,4.85,0,0.00,14411824,144118.24,1
718,Entry long,2022-12-30 21:30,Normal,9.48,1450887,13754408.76,667408,4.85,0,667408,4.85,0,0.00,14411824,144118.24,1
719,Exit long,2023-01-04 17:30,Normal,9.84,1516490,14421819.9,500441.7,3.47,0,500441.7,3.47,-197143.7,-1.37,14912266,149122.66,2
719,Entry long,2023-01-04 15:30,Normal,9.51,1516490,14421819.9,500441.7,3.47,0,500441.7,3.47,-197143.7,-1.37,14912266,149122.66,2
720,Exit long,2023-01-06 16:30,Normal,10.03,1538377,14922256.9,507664.4,3.40,0,507664.4,3.40,0,0.00,15419930,154199.30,1
720,Entry long,2023-01-06 15:30,Normal,9.7,1538377,14922256.9,507664.4,3.40,0,507664.4,3.40,0,0.00,15419930,154199.30,1
721,Exit long,2023-01-11 21:30,Normal,12.09,1319925,15429923.25,527970,3.42,0,527970,3.42,-369579,-2.40,15947900,159479.00,9
721,Entry long,2023-01-10 19:30,Normal,11.69,1319925,15429923.25,527970,3.42,0,527970,3.42,-369579,-2.40,15947900,159479.00,9
722,Exit long,2023-01-12 17:30,Normal,12.59,1311248,15957888.16,550724.2,3.45,0,550724.2,3.45,-314699.53,-1.97,16498624,164986.24,2
722,Entry long,2023-01-12 15:30,Normal,12.17,1311248,15957888.16,550724.2,3.45,0,550724.2,3.45,-314699.53,-1.97,16498624,164986.24,2
723,Exit long,2023-01-17 15:30,Normal,13,1314380,16508612.8,578327.2,3.50,0,578327.2,3.50,-78862.8,-0.48,17076952,170769.52,3
723,Entry long,2023-01-13 19:30,Normal,12.56,1314380,16508612.8,578327.2,3.50,0,578327.2,3.50,-78862.8,-0.48,17076952,170769.52,3
724,Exit long,2023-01-20 20:30,Normal,12.33,1433469,17086950.48,587722.3,3.44,0,587722.3,3.44,-616391.7,-3.61,17664674,176646.74,8
724,Entry long,2023-01-19 19:30,Normal,11.92,1433469,17086950.48,587722.3,3.44,0,587722.3,3.44,-616391.7,-3.61,17664674,176646.74,8
725,Exit long,2023-01-23 18:30,Normal,14.4,1269732,17674669.44,609471.4,3.45,0,609471.4,3.45,0,0.00,18274144,182741.44,2
725,Entry long,2023-01-23 16:30,Normal,13.92,1269732,17674669.44,609471.4,3.45,0,609471.4,3.45,0,0.00,18274144,182741.44,2
726,Exit long,2023-01-26 15:30,Normal,14.7,1306010,18284140,914207,5.00,0,914207,5.00,-78360.6,-0.43,19188352,191883.52,3
726,Entry long,2023-01-25 19:30,Normal,14,1306010,18284140,914207,5.00,0,914207,5.00,-78360.6,-0.43,19188352,191883.52,3
727,Exit long,2023-02-01 15:30,Normal,14.43,1376225,19198338.75,660588,3.44,0,660588,3.44,-220196,-1.15,19848940,198489.40,6
727,Entry long,2023-01-31 16:30,Normal,13.95,1376225,19198338.75,660588,3.44,0,660588,3.44,-220196,-1.15,19848940,198489.40,6
728,Exit long,2023-02-02 18:30,Normal,17.62,1166115,19858938.45,688007.9,3.46,0,688007.9,3.46,-186578.4,-0.94,20536948,205369.48,3
728,Entry long,2023-02-02 15:30,Normal,17.03,1166115,19858938.45,688007.9,3.46,0,688007.9,3.46,-186578.4,-0.94,20536948,205369.48,3
729,Exit long,2023-02-07 20:30,Normal,16.83,1262873,20546943.71,707208.9,3.44,0,707208.9,3.44,-568292.9,-2.77,21244156,212441.56,2
729,Entry long,2023-02-07 18:30,Normal,16.27,1262873,20546943.71,707208.9,3.44,0,707208.9,3.44,-568292.9,-2.77,21244156,212441.56,2
730,Exit long,2023-02-09 15:30,Normal,17.49,1256898,21254145.18,729000.8,3.43,0,729000.8,3.43,-1131208.2,-5.32,21973158,219731.58,7
730,Entry long,2023-02-08 15:30,Normal,16.91,1256898,21254145.18,729000.8,3.43,0,729000.8,3.43,-1131208.2,-5.32,21973158,219731.58,7
731,Exit long,2023-02-13 16:30,Normal,15.95,1425626,21983152.92,755581.75,3.44,0,755581.75,3.44,-256612.69,-1.17,22728740,227287.40,2
731,Entry long,2023-02-10 21:30,Normal,15.42,1425626,21983152.92,755581.75,3.44,0,755581.75,3.44,-256612.69,-1.17,22728740,227287.40,2
732,Exit long,2023-02-17 15:30,Normal,15.44,1359159,22738730.07,-1753315.1,-7.71,0,652396.3,2.87,-1753315.1,-7.71,20975424,209754.24,21
732,Entry long,2023-02-14 15:30,Normal,16.73,1359159,22738730.07,-1753315.1,-7.71,0,652396.3,2.87,-1753315.1,-7.71,20975424,209754.24,21
733,Exit long,2023-02-23 15:30,Normal,14.81,1537393,20985414.45,1783375.9,8.50,0,1783375.9,8.50,-614957.2,-2.93,22758800,227588.00,5
733,Entry long,2023-02-22 17:30,Normal,13.65,1537393,20985414.45,1783375.9,8.50,0,1783375.9,8.50,-614957.2,-2.93,22758800,227588.00,5
734,Exit long,2023-02-27 15:30,Normal,14.64,1629835,22768794.95,1091989.5,4.80,0,1091989.5,4.80,0,0.00,23850790,238507.90,1
734,Entry long,2023-02-24 21:30,Normal,13.97,1629835,22768794.95,1091989.5,4.80,0,1091989.5,4.80,0,0.00,23850790,238507.90,1
735,Exit long,2023-02-28 19:30,Normal,14.92,1654701,23860788.42,827350.5,3.47,0,827350.5,3.47,-115829.07,-0.49,24678140,246781.40,3
735,Entry long,2023-02-28 16:30,Normal,14.42,1654701,23860788.42,827350.5,3.47,0,827350.5,3.47,-115829.07,-0.49,24678140,246781.40,3
736,Exit long,2023-03-03 19:30,Normal,15.2,1679465,24688135.5,839732.5,3.40,0,839732.5,3.40,-604607.4,-2.45,25517872,255178.72,5
736,Entry long,2023-03-02 21:30,Normal,14.7,1679465,24688135.5,839732.5,3.40,0,839732.5,3.40,-604607.4,-2.45,25517872,255178.72,5
737,Exit long,2023-03-09 15:30,Normal,15.61,1691707,25527858.63,879687.6,3.45,0,879687.6,3.45,-118419.49,-0.46,26397560,263975.60,7
737,Entry long,2023-03-08 15:30,Normal,15.09,1691707,25527858.63,879687.6,3.45,0,879687.6,3.45,-118419.49,-0.46,26397560,263975.60,7
738,Exit long,2023-03-14 14:30,Normal,14.44,1916368,26407551.04,1264802.9,4.79,0,1264802.9,4.79,-536583.06,-2.03,27662364,276623.64,5
738,Entry long,2023-03-13 16:30,Normal,13.78,1916368,26407551.04,1264802.9,4.79,0,1264802.9,4.79,-536583.06,-2.03,27662364,276623.64,5
739,Exit long,2023-03-16 14:30,Normal,14.64,1955644,27672362.6,958265.56,3.46,0,958265.56,3.46,-293346.6,-1.06,28620628,286206.28,3
739,Entry long,2023-03-15 18:30,Normal,14.15,1955644,27672362.6,958265.56,3.46,0,958265.56,3.46,-293346.6,-1.06,28620628,286206.28,3
740,Exit long,2023-03-21 14:30,Normal,16.66,1780511,28630616.88,1032696.4,3.61,0,1032696.4,3.61,-17805.11,-0.06,29653326,296533.26,4
740,Entry long,2023-03-20 17:30,Normal,16.08,1780511,28630616.88,1032696.4,3.61,0,1032696.4,3.61,-17805.11,-0.06,29653326,296533.26,4
741,Exit long,2023-03-23 15:30,Normal,17.78,1725615,29663321.85,1018112.9,3.43,0,1018112.9,3.43,-2243299.5,-7.56,30671438,306714.38,4
741,Entry long,2023-03-22 18:30,Normal,17.19,1725615,29663321.85,1018112.9,3.43,0,1018112.9,3.43,-2243299.5,-7.56,30671438,306714.38,4
742,Exit long,2023-03-28 16:30,Normal,14.71,1926016,30681434.88,-2349739.5,-7.66,0,327422.72,1.07,-2349739.5,-7.66,28321698,283216.98,4
742,Entry long,2023-03-27 19:30,Normal,15.93,1926016,30681434.88,-2349739.5,-7.66,0,327422.72,1.07,-2349739.5,-7.66,28321698,283216.98,4
743,Exit long,2023-03-29 20:30,Normal,16.88,1736010,28331683.2,972165.6,3.43,0,972165.6,3.43,-34720.2,-0.12,29293864,292938.64,4
743,Entry long,2023-03-29 16:30,Normal,16.32,1736010,28331683.2,972165.6,3.43,0,972165.6,3.43,-34720.2,-0.12,29293864,292938.64,4
744,Exit long,2023-04-04 20:30,Normal,16.36,1652784,29303860.32,-2264314,-7.73,0,396668.16,1.35,-2264314,-7.73,27029550,270295.50,25
744,Entry long,2023-03-30 16:30,Normal,17.73,1652784,29303860.32,-2264314,-7.73,0,396668.16,1.35,-2264314,-7.73,27029550,270295.50,25
745,Exit long,2023-04-10 18:30,Normal,15.83,1766136,27039542.16,918390.75,3.40,0,918390.75,3.40,-918390.75,-3.40,27947940,279479.40,13
745,Entry long,2023-04-05 19:30,Normal,15.31,1766136,27039542.16,918390.75,3.40,0,918390.75,3.40,-918390.75,-3.40,27947940,279479.40,13
746,Exit long,2023-04-12 20:30,Normal,15.01,1718373,27957928.71,-2165150,-7.74,0,223388.48,0.80,-2165150,-7.74,25782790,257827.90,12
